Site.ID,Wetland Subclass LUCAS,FoliageStock,RootStock,AGVFStock,BGVFStock,BGSStock,FoliageNPP,RootNPP,BGVFPercentLoss,Burial210Pb TC.g.m.2,MethaneFlux,ExternalVariableValue,TotalLatTrans_Amount,externalVariableLat,externalVariableLatSite,TotalNPP_Amount,SedimentTransport_Amount,FoliageGrowth_PropTotalNPP,RootGrowth_PropTotalNPP,FoliageMaxStock,FoliageMortality_PropMaxStock,FoliageMortality_Amount,RootMaxStock,RootMortality_PropMaxStock,RootMortality_Amount,AGVFMaxStock,AGVFOut_PropMaxStock,AGVFOut_Amount,AGVFStabilization_Amount,AGVFStabilization_PropOut,AGVFStabilization_PropMaxStock,BGVFMaxStock,BGVFOut_PropMaxStock,BGVFOut_Amount,BGVFStabilization_PropOut,BGVFStabilization_Amount,BGVFStabilization_PropMaxStock,BGSDeposition,BGSIn_Amount,BGSMaxStock,BGSOut_PropMaxStock,BGSOut_Amount,TotalOut_Amount,AGVFOut_PropOut,BGVFOut_PropOut,BGSOut_PropOut,TotalMaxStock,AGVFMaxStock_PropMaxStock,BGVFMaxStock_PropMaxStock,BGSMaxStock_PropMaxStock,BGSStabilization_PropOut,BGSStabilization_Amount,BGSStabilization_PropMaxStock,TotalStabilization_Amount,AGVFEmissionLatTrans_Amount,BGVFEmissionLatTrans_Amount,BGSEmissionLatTrans_Amount,TotalEmissionLatTrans_Amount,TotalLatTrans_PropEmissionLatTrans,AGVFLatTrans_Amount,BGVFLatTrans_Amount,BGSLatTrans_Amount,AGVFLatTrans_PropMaxStock,BGVFLatTrans_PropMaxStock,BGSLatTrans_PropMaxStock,AGVFLatTrans_PropOut,BGVFLatTrans_PropOut,BGSLatTrans_PropOut,AGVFEmission_Amount,BGVFEmission_Amount,BGSEmission_Amount,AGVFEmissionCH4_Amount,BGVFEmissionCH4_Amount,BGSEmissionCH4_Amount,AGVFEmissionCO2_Amount,BGVFEmissionCO2_Amount,BGSEmissionCO2_Amount,AGVFEmissionCH4_PropMaxStock,BGVFEmissionCH4_PropMaxStock,BGSEmissionCH4_PropMaxStock,AGVFEmissionCO2_PropMaxStock,BGVFEmissionCO2_PropMaxStock,BGSEmissionCO2_PropMaxStock,AGVFEmission_PropMaxStock,BGVFEmission_PropMaxStock,BGSEmission_PropMaxStock,AGVFEmission_PropOut,BGVFEmission_PropOut,BGSEmission_PropOut,outAGVFCheck,outBGVFCheck,outBGSCheck,massBalanceCheck,checkAGVFratio,checkBGVFratio,checkBGSratio,checkpropAGVF
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.49,9,10,7,13,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0,0,0,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1427.8396,66120.9962,0.0216,1427.8396,4954.0804,0.2556,0.4562,0.2882,71516.9986,0.0297,0.0457,0.9245,0.3186,454.9488,0.0069,1882.7884,1266.0178,832.3835,972.8907,3071.292,0.0033,4.1221,2.7102,3.1677,0.0019,8e-4,0,0.0033,0.0012,0.0022,1261.8957,829.6733,969.723,5.9729,3.9271,4.59,1255.9227,825.7462,965.1331,0.0028,0.0012,1e-4,0.591,0.2525,0.0146,0.5938,0.2537,0.0147,0.9967,0.3671,0.6792,1,1,1,0,306.1292,306.1292,306.1292,0
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.49,9,105,9,31,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0,0,0,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1427.8396,66120.9962,0.0216,1427.8396,4954.0804,0.2556,0.4562,0.2882,71516.9986,0.0297,0.0457,0.9245,0.3186,454.9488,0.0069,1882.7884,1266.0178,832.3835,972.8907,3071.292,0.0342,43.2821,28.4572,33.2608,0.0204,0.0087,5e-4,0.0342,0.0126,0.0233,1222.7357,803.9263,939.63,5.9729,3.9271,4.59,1216.7628,799.9992,935.04,0.0028,0.0012,1e-4,0.5725,0.2446,0.0141,0.5754,0.2458,0.0142,0.9658,0.3557,0.6581,1,1,1,0,28.2504,28.2504,28.2504,0
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.49,9,123,6,49,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0,0,0,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1427.8396,66120.9962,0.0216,1427.8396,4954.0804,0.2556,0.4562,0.2882,71516.9986,0.0297,0.0457,0.9245,0.3186,454.9488,0.0069,1882.7884,1266.0178,832.3835,972.8907,3071.292,0.04,50.7019,33.3355,38.9626,0.0239,0.0102,6e-4,0.04,0.0147,0.0273,1215.3159,799.0479,933.9281,5.9729,3.9271,4.59,1209.343,795.1208,929.3381,0.0028,0.0012,1e-4,0.5691,0.2431,0.0141,0.5719,0.2443,0.0141,0.96,0.3535,0.6541,1,1,1,0,23.9699,23.9699,23.9699,0
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.49,9,156,4,67,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0,0,0,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1427.8396,66120.9962,0.0216,1427.8396,4954.0804,0.2556,0.4562,0.2882,71516.9986,0.0297,0.0457,0.9245,0.3186,454.9488,0.0069,1882.7884,1266.0178,832.3835,972.8907,3071.292,0.0508,64.3048,42.2792,49.416,0.0303,0.0129,7e-4,0.0508,0.0187,0.0346,1201.713,790.1042,923.4747,5.9729,3.9271,4.59,1195.74,786.1772,918.8848,0.0028,0.0012,1e-4,0.5627,0.2404,0.0139,0.5655,0.2416,0.014,0.9492,0.3496,0.6468,1,1,1,0,18.6878,18.6878,18.6878,0
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.49,9,175,2,85,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0,0,0,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1427.8396,66120.9962,0.0216,1427.8396,4954.0804,0.2556,0.4562,0.2882,71516.9986,0.0297,0.0457,0.9245,0.3186,454.9488,0.0069,1882.7884,1266.0178,832.3835,972.8907,3071.292,0.057,72.1368,47.4286,55.4346,0.0339,0.0145,8e-4,0.057,0.021,0.0388,1193.881,784.9549,917.4561,5.9729,3.9271,4.59,1187.9081,781.0278,912.8661,0.0028,0.0012,1e-4,0.559,0.2388,0.0138,0.5618,0.24,0.0139,0.943,0.3473,0.6425,1,1,1,0,16.5502,16.5502,16.5502,0
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.49,9,201,8,103,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0,0,0,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1427.8396,66120.9962,0.0216,1427.8396,4954.0804,0.2556,0.4562,0.2882,71516.9986,0.0297,0.0457,0.9245,0.3186,454.9488,0.0069,1882.7884,1266.0178,832.3835,972.8907,3071.292,0.0654,82.8542,54.4751,63.6706,0.039,0.0167,0.001,0.0654,0.0241,0.0446,1183.1635,777.9083,909.2201,5.9729,3.9271,4.59,1177.1906,773.9812,904.6301,0.0028,0.0012,1e-4,0.5539,0.2366,0.0137,0.5567,0.2378,0.0138,0.9346,0.3442,0.6368,1,1,1,0,14.2801,14.2801,14.2801,0
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.49,9,320,5,121,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0,0,0,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1427.8396,66120.9962,0.0216,1427.8396,4954.0804,0.2556,0.4562,0.2882,71516.9986,0.0297,0.0457,0.9245,0.3186,454.9488,0.0069,1882.7884,1266.0178,832.3835,972.8907,3071.292,0.1042,131.9073,86.7266,101.3661,0.0621,0.0265,0.0015,0.1042,0.0384,0.071,1134.1105,745.6569,871.5246,5.9729,3.9271,4.59,1128.1376,741.7298,866.9346,0.0028,0.0012,1e-4,0.5308,0.2268,0.0131,0.5337,0.228,0.0132,0.8958,0.3299,0.6104,1,1,1,0,8.5978,8.5978,8.5978,0
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.49,9,414,1,139,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0,0,0,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1427.8396,66120.9962,0.0216,1427.8396,4954.0804,0.2556,0.4562,0.2882,71516.9986,0.0297,0.0457,0.9245,0.3186,454.9488,0.0069,1882.7884,1266.0178,832.3835,972.8907,3071.292,0.1348,170.655,112.2025,131.1425,0.0803,0.0343,0.002,0.1348,0.0496,0.0918,1095.3628,720.1809,841.7483,5.9729,3.9271,4.59,1089.3898,716.2538,837.1583,0.0028,0.0012,1e-4,0.5126,0.219,0.0127,0.5154,0.2202,0.0127,0.8652,0.3186,0.5895,1,1,1,0,6.4186,6.4186,6.4186,0
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.49,9,456,3,157,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0,0,0,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1427.8396,66120.9962,0.0216,1427.8396,4954.0804,0.2556,0.4562,0.2882,71516.9986,0.0297,0.0457,0.9245,0.3186,454.9488,0.0069,1882.7884,1266.0178,832.3835,972.8907,3071.292,0.1485,187.9678,123.5854,144.4468,0.0884,0.0378,0.0022,0.1485,0.0547,0.1012,1078.0499,708.7981,828.444,5.9729,3.9271,4.59,1072.077,704.871,823.854,0.0028,0.0012,1e-4,0.5045,0.2155,0.0125,0.5073,0.2167,0.0125,0.8515,0.3136,0.5802,1,1,1,0,5.7353,5.7353,5.7353,0
CRMS3166,Wetland: Palustrine Emergent,78.4701,122.5077,382.2731,614.062,73041.3133,363.569,2431.5026,0.4022,223.0041,14.49,6,-22.7,1,6,2795.0715,0,0.1301,0.8699,442.0391,0.8225,363.569,2554.0102,0.952,2431.5026,745.8421,0.4875,363.569,0,0,0,3045.5645,0.7984,2431.5026,0.5978,1453.6247,0.4773,0,1453.6247,74494.938,0.0195,1453.6247,4248.6963,0.0856,0.5723,0.3421,78286.3447,0.0095,0.0389,0.9516,0.1534,223.0041,0.003,1676.6288,363.569,977.8779,1230.6206,2572.0675,-0.0088,-3.2087,-8.6303,-10.860900000000001,-0.0043,-0.0028,-1e-4,-0.0088,-0.0035,-0.0075,366.7777,986.5082,1241.4816,2.0482,5.509,6.9328,364.7295,980.9992,1234.5487,0.0027,0.0018,1e-4,0.489,0.3221,0.0166,0.4918,0.3239,0.0167,1.0088,0.4057,0.8541,1,1,1,0,-114.3069,-114.3069,-114.3069,0
CRMS3166,Wetland: Palustrine Emergent,78.4701,122.5077,382.2731,614.062,73041.3133,363.569,2431.5026,0.4022,223.0041,14.49,6,73,3,12,2795.0715,0,0.1301,0.8699,442.0391,0.8225,363.569,2554.0102,0.952,2431.5026,745.8421,0.4875,363.569,0,0,0,3045.5645,0.7984,2431.5026,0.5978,1453.6247,0.4773,0,1453.6247,74494.938,0.0195,1453.6247,4248.6963,0.0856,0.5723,0.3421,78286.3447,0.0095,0.0389,0.9516,0.1534,223.0041,0.003,1676.6288,363.569,977.8779,1230.6206,2572.0675,0.0284,10.3188,27.754,34.9273,0.0138,0.0091,5e-4,0.0284,0.0114,0.024,353.2502,950.1239,1195.6933,2.0482,5.509,6.9328,351.202,944.6149,1188.7605,0.0027,0.0018,1e-4,0.4709,0.3102,0.016,0.4736,0.312,0.0161,0.9716,0.3908,0.8226,1,1,1,0,34.2338,34.2338,34.2338,0
CRMS3166,Wetland: Palustrine Emergent,78.4701,122.5077,382.2731,614.062,73041.3133,363.569,2431.5026,0.4022,223.0041,14.49,6,197,2,18,2795.0715,0,0.1301,0.8699,442.0391,0.8225,363.569,2554.0102,0.952,2431.5026,745.8421,0.4875,363.569,0,0,0,3045.5645,0.7984,2431.5026,0.5978,1453.6247,0.4773,0,1453.6247,74494.938,0.0195,1453.6247,4248.6963,0.0856,0.5723,0.3421,78286.3447,0.0095,0.0389,0.9516,0.1534,223.0041,0.003,1676.6288,363.569,977.8779,1230.6206,2572.0675,0.0766,27.8465,74.8977,94.2558,0.0373,0.0246,0.0013,0.0766,0.0308,0.0648,335.7225,902.9802,1136.3648,2.0482,5.509,6.9328,333.6743,897.4712,1129.432,0.0027,0.0018,1e-4,0.4474,0.2947,0.0152,0.4501,0.2965,0.0153,0.9234,0.3714,0.7817,1,1,1,0,12.0562,12.0562,12.0562,0
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.49,10,10,7,14,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0,0,0,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,959.2431,54907.3636,0.0175,959.2431,3241.9283,0.2108,0.4933,0.2959,58968.8928,0.0223,0.0466,0.9311,0.4409,422.9521,0.0077,1382.1952000000001,683.499,639.9431,536.2911,1859.7331,0.0054,3.6753,3.441,2.8837,0.0028,0.0013,1e-4,0.0054,0.0022,0.003,679.8237,636.502,533.4074,5.3254,4.9861,4.1785,674.4983,631.5159,529.2289,0.004,0.0018,1e-4,0.5128,0.23,0.0096,0.5169,0.2318,0.0097,0.9946,0.398,0.5561,1,1,1,0,184.9733,184.9733,184.9733,0
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.49,10,105,9,32,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0,0,0,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,959.2431,54907.3636,0.0175,959.2431,3241.9283,0.2108,0.4933,0.2959,58968.8928,0.0223,0.0466,0.9311,0.4409,422.9521,0.0077,1382.1952000000001,683.499,639.9431,536.2911,1859.7331,0.0565,38.5902,36.131,30.2788,0.0293,0.0132,6e-4,0.0565,0.0226,0.0316,644.9088,603.8121,506.0122,5.3254,4.9861,4.1785,639.5834,598.826,501.8338,0.004,0.0018,1e-4,0.4863,0.2181,0.0091,0.4903,0.2199,0.0092,0.9435,0.3776,0.5275,1,1,1,0,16.7117,16.7117,16.7117,0
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.49,10,123,6,50,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0,0,0,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,959.2431,54907.3636,0.0175,959.2431,3241.9283,0.2108,0.4933,0.2959,58968.8928,0.0223,0.0466,0.9311,0.4409,422.9521,0.0077,1382.1952000000001,683.499,639.9431,536.2911,1859.7331,0.0661,45.2056,42.3249,35.4695,0.0344,0.0154,6e-4,0.0661,0.0265,0.037,638.2934,597.6182,500.8216,5.3254,4.9861,4.1785,632.9679,592.6321,496.6431,0.004,0.0018,1e-4,0.4812,0.2158,0.009,0.4853,0.2176,0.0091,0.9339,0.3737,0.5221,1,1,1,0,14.1198,14.1198,14.1198,0
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.49,10,156,4,68,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0,0,0,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,959.2431,54907.3636,0.0175,959.2431,3241.9283,0.2108,0.4933,0.2959,58968.8928,0.0223,0.0466,0.9311,0.4409,422.9521,0.0077,1382.1952000000001,683.499,639.9431,536.2911,1859.7331,0.0839,57.3339,53.6803,44.9857,0.0436,0.0195,8e-4,0.0839,0.0336,0.0469,626.165,586.2627,491.3054,5.3254,4.9861,4.1785,620.8396,581.2766,487.1269,0.004,0.0018,1e-4,0.472,0.2117,0.0089,0.4761,0.2135,0.0089,0.9161,0.3666,0.5122,1,1,1,0,10.9214,10.9214,10.9214,0
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.49,10,175,2,86,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0,0,0,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,959.2431,54907.3636,0.0175,959.2431,3241.9283,0.2108,0.4933,0.2959,58968.8928,0.0223,0.0466,0.9311,0.4409,422.9521,0.0077,1382.1952000000001,683.499,639.9431,536.2911,1859.7331,0.0941,64.3169,60.2183,50.4647,0.0489,0.0219,9e-4,0.0941,0.0377,0.0526,619.1821,579.7247,485.8263,5.3254,4.9861,4.1785,613.8566,574.7387,481.6479,0.004,0.0018,1e-4,0.4667,0.2093,0.0088,0.4708,0.2111,0.0088,0.9059,0.3625,0.5065,1,1,1,0,9.627,9.627,9.627,0
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.49,10,201,8,104,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0,0,0,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,959.2431,54907.3636,0.0175,959.2431,3241.9283,0.2108,0.4933,0.2959,58968.8928,0.0223,0.0466,0.9311,0.4409,422.9521,0.0077,1382.1952000000001,683.499,639.9431,536.2911,1859.7331,0.1081,73.8726,69.1651,57.9624,0.0562,0.0252,0.0011,0.1081,0.0433,0.0604,609.6264,570.778,478.3287,5.3254,4.9861,4.1785,604.301,565.7919,474.1502,0.004,0.0018,1e-4,0.4594,0.206,0.0086,0.4635,0.2078,0.0087,0.8919,0.3569,0.4987,1,1,1,0,8.2524,8.2524,8.2524,0
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.49,10,320,5,122,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0,0,0,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,959.2431,54907.3636,0.0175,959.2431,3241.9283,0.2108,0.4933,0.2959,58968.8928,0.0223,0.0466,0.9311,0.4409,422.9521,0.0077,1382.1952000000001,683.499,639.9431,536.2911,1859.7331,0.1721,117.6081,110.1135,92.2784,0.0894,0.0401,0.0017,0.1721,0.0689,0.0962,565.8909,529.8295,444.0127,5.3254,4.9861,4.1785,560.5655,524.8435,439.8342,0.004,0.0018,1e-4,0.4262,0.1911,0.008,0.4302,0.1929,0.0081,0.8279,0.3313,0.4629,1,1,1,0,4.8117,4.8117,4.8117,0
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.49,10,414,1,140,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0,0,0,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,959.2431,54907.3636,0.0175,959.2431,3241.9283,0.2108,0.4933,0.2959,58968.8928,0.0223,0.0466,0.9311,0.4409,422.9521,0.0077,1382.1952000000001,683.499,639.9431,536.2911,1859.7331,0.2226,152.1555,142.4594,119.3851,0.1157,0.0519,0.0022,0.2226,0.0891,0.1245,531.3435,497.4837,416.9059,5.3254,4.9861,4.1785,526.0181,492.4976,412.7275,0.004,0.0018,1e-4,0.3999,0.1793,0.0075,0.404,0.1812,0.0076,0.7774,0.3111,0.4346,1,1,1,0,3.4921,3.4921,3.4921,0
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.49,10,456,3,158,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0,0,0,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,959.2431,54907.3636,0.0175,959.2431,3241.9283,0.2108,0.4933,0.2959,58968.8928,0.0223,0.0466,0.9311,0.4409,422.9521,0.0077,1382.1952000000001,683.499,639.9431,536.2911,1859.7331,0.2452,167.5915,156.9118,131.4967,0.1274,0.0571,0.0024,0.2452,0.0981,0.1371,515.9075,483.0313,404.7944,5.3254,4.9861,4.1785,510.582,478.0452,400.6159,0.004,0.0018,1e-4,0.3882,0.1741,0.0073,0.3922,0.1759,0.0074,0.7548,0.302,0.422,1,1,1,0,3.0784,3.0784,3.0784,0
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.49,11,10,7,15,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0,0,0,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,1940.376,54515.5207,0.0356,1940.376,5082.2654,0.1055,0.5127,0.3818,59551.6798,0.0151,0.0695,0.9154,0.1707,331.2891,0.0061,2271.6651,536.2169,665.2966,1609.0869,2810.6004,0.0036,1.9078,2.3671,5.7251,0.0021,6e-4,1e-4,0.0036,9e-4,0.003,534.3091,662.9295,1603.3618,2.7645,3.4299,8.2956,531.5446,659.4996,1595.0662,0.0031,8e-4,2e-4,0.592,0.1594,0.0293,0.5951,0.1602,0.0294,0.9964,0.2544,0.8263,1,1,1,0,280.06,280.06,280.06,0
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.49,11,105,9,33,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0,0,0,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,1940.376,54515.5207,0.0356,1940.376,5082.2654,0.1055,0.5127,0.3818,59551.6798,0.0151,0.0695,0.9154,0.1707,331.2891,0.0061,2271.6651,536.2169,665.2966,1609.0869,2810.6004,0.0374,20.0323,24.8545,60.1132,0.0223,0.006,0.0011,0.0374,0.0095,0.031,516.1846,640.442,1548.9737,2.7645,3.4299,8.2956,513.4201,637.0121,1540.6781,0.0031,8e-4,2e-4,0.5718,0.1539,0.0283,0.5749,0.1548,0.0284,0.9626,0.2458,0.7983,1,1,1,0,25.7676,25.7676,25.7676,0
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.49,11,123,6,51,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0,0,0,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,1940.376,54515.5207,0.0356,1940.376,5082.2654,0.1055,0.5127,0.3818,59551.6798,0.0151,0.0695,0.9154,0.1707,331.2891,0.0061,2271.6651,536.2169,665.2966,1609.0869,2810.6004,0.0438,23.4664,29.1153,70.4183,0.0261,0.007,0.0013,0.0438,0.0112,0.0363,512.7505,636.1813,1538.6686,2.7645,3.4299,8.2956,509.986,632.7513,1530.373,0.0031,8e-4,2e-4,0.568,0.1529,0.0281,0.5711,0.1537,0.0282,0.9562,0.2442,0.793,1,1,1,0,21.8504,21.8504,21.8504,0
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.49,11,156,4,69,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0,0,0,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,1940.376,54515.5207,0.0356,1940.376,5082.2654,0.1055,0.5127,0.3818,59551.6798,0.0151,0.0695,0.9154,0.1707,331.2891,0.0061,2271.6651,536.2169,665.2966,1609.0869,2810.6004,0.0555,29.7623,36.9267,89.311,0.0331,0.0089,0.0016,0.0555,0.0142,0.046,506.4546,628.3698,1519.7759,2.7645,3.4299,8.2956,503.6902,624.9399,1511.4803,0.0031,8e-4,2e-4,0.561,0.151,0.0277,0.5641,0.1518,0.0279,0.9445,0.2412,0.7832,1,1,1,0,17.0167,17.0167,17.0167,0
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.49,11,175,2,87,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0,0,0,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,1940.376,54515.5207,0.0356,1940.376,5082.2654,0.1055,0.5127,0.3818,59551.6798,0.0151,0.0695,0.9154,0.1707,331.2891,0.0061,2271.6651,536.2169,665.2966,1609.0869,2810.6004,0.0623,33.3872,41.4242,100.1886,0.0372,0.01,0.0018,0.0623,0.0159,0.0516,502.8297,623.8724,1508.8983,2.7645,3.4299,8.2956,500.0653,620.4424,1500.6026,0.0031,8e-4,2e-4,0.5569,0.1499,0.0275,0.56,0.1508,0.0277,0.9377,0.2394,0.7776,1,1,1,0,15.0606,15.0606,15.0606,0
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.49,11,201,8,105,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0,0,0,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,1940.376,54515.5207,0.0356,1940.376,5082.2654,0.1055,0.5127,0.3818,59551.6798,0.0151,0.0695,0.9154,0.1707,331.2891,0.0061,2271.6651,536.2169,665.2966,1609.0869,2810.6004,0.0715,38.3475,47.5787,115.0738,0.0427,0.0115,0.0021,0.0715,0.0183,0.0593,497.8694,617.7179,1494.0131,2.7645,3.4299,8.2956,495.1049,614.288,1485.7175,0.0031,8e-4,2e-4,0.5514,0.1484,0.0273,0.5545,0.1493,0.0274,0.9285,0.2371,0.77,1,1,1,0,12.9831,12.9831,12.9831,0
