Site.ID,Wetland Subclass LUCAS,FoliageStock,RootStock,AGVFStock,BGVFStock,BGSStock,FoliageNPP,RootNPP,BGVFPercentLoss,Burial210Pb TC.g.m.2,MethaneFlux,ExternalVariableValue,AGVFPercentLoss,TotalLatTrans_Amount,externalVariableLat,externalVariableLatSite,TotalNPP_Amount,SedimentTransport_Amount,FoliageGrowth_PropTotalNPP,RootGrowth_PropTotalNPP,FoliageMaxStock,FoliageMortality_PropMaxStock,FoliageMortality_Amount,RootMaxStock,RootMortality_PropMaxStock,RootMortality_Amount,AGVFMaxStock,AGVFOut_PropMaxStock,AGVFOut_Amount,AGVFStabilization_PropOut,AGVFStabilization_Amount,AGVFStabilization_PropMaxStock,BGVFMaxStock,BGVFOut_PropMaxStock,BGVFOut_Amount,BGVFStabilization_PropOut,BGVFStabilization_Amount,BGVFStabilization_PropMaxStock,BGSDeposition,BGSIn_Amount,BGSMaxStock,BGSOut_PropMaxStock,BGSOut_Amount,TotalOut_Amount,AGVFOut_PropOut,BGVFOut_PropOut,BGSOut_PropOut,TotalMaxStock,AGVFMaxStock_PropMaxStock,BGVFMaxStock_PropMaxStock,BGSMaxStock_PropMaxStock,BGSStabilization_PropOut,BGSStabilization_Amount,BGSStabilization_PropMaxStock,TotalStabilization_Amount,AGVFEmissionLatTrans_Amount,BGVFEmissionLatTrans_Amount,BGSEmissionLatTrans_Amount,TotalEmissionLatTrans_Amount,TotalLatTrans_PropEmissionLatTrans,AGVFLatTrans_Amount,BGVFLatTrans_Amount,BGSLatTrans_Amount,AGVFLatTrans_PropMaxStock,BGVFLatTrans_PropMaxStock,BGSLatTrans_PropMaxStock,AGVFLatTrans_PropOut,BGVFLatTrans_PropOut,BGSLatTrans_PropOut,AGVFEmission_Amount,BGVFEmission_Amount,BGSEmission_Amount,AGVFEmission_PropMaxStock,BGVFEmission_PropMaxStock,BGSEmission_PropMaxStock,AGVFEmission_PropOut,BGVFEmission_PropOut,BGSEmission_PropOut,outAGVFCheck,outBGVFCheck,outBGSCheck,massBalanceCheck,checkAGVFratio,checkBGVFratio,checkBGSratio,checkpropAGVF
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.5,8,0.5444,156,4,66,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0.4556,184.0222,0.2318,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1397.31,51168.214,0.0273,1397.31,3540.6628,0.1141,0.4913,0.3946,55495.9304,0.0143,0.0637,0.922,0.3578,500.0074,0.0098,1897.3175,219.8974,526.1453,897.3026,1643.3453,0.0949,20.8745,49.9461,85.1794,0.0263,0.0141,0.0017,0.0517,0.0287,0.061,199.0229,476.1992,812.1232,0.2507,0.1348,0.0159,0.4927,0.2738,0.5812,0,0,0,0,9.5343,9.5343,9.5343,0.0063
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.5,8,0.5444,175,2,84,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0.4556,184.0222,0.2318,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1397.31,51168.214,0.0273,1397.31,3540.6628,0.1141,0.4913,0.3946,55495.9304,0.0143,0.0637,0.922,0.3578,500.0074,0.0098,1897.3175,219.8974,526.1453,897.3026,1643.3453,0.1065,23.4169,56.0293,95.5538,0.0295,0.0159,0.0019,0.058,0.0322,0.0684,196.4805,470.116,801.7488,0.2475,0.133,0.0157,0.4864,0.2703,0.5738,0,0,0,0,8.3905,8.3905,8.3905,0.0063
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.5,8,0.5444,201,8,102,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0.4556,184.0222,0.2318,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1397.31,51168.214,0.0273,1397.31,3540.6628,0.1141,0.4913,0.3946,55495.9304,0.0143,0.0637,0.922,0.3578,500.0074,0.0098,1897.3175,219.8974,526.1453,897.3026,1643.3453,0.1223,26.896,64.3536,109.7504,0.0339,0.0182,0.0021,0.0666,0.037,0.0785,193.0014,461.7917,787.5522,0.2431,0.1307,0.0154,0.4778,0.2655,0.5636,0,0,0,0,7.1758,7.1758,7.1758,0.0063
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.5,8,0.5444,320,5,120,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0.4556,184.0222,0.2318,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1397.31,51168.214,0.0273,1397.31,3540.6628,0.1141,0.4913,0.3946,55495.9304,0.0143,0.0637,0.922,0.3578,500.0074,0.0098,1897.3175,219.8974,526.1453,897.3026,1643.3453,0.1947,42.8195,102.4535,174.727,0.053900000000000003,0.029,0.0034,0.106,0.0589,0.125,177.0779,423.6918,722.5756,0.223,0.1199,0.0141,0.4384,0.2436,0.5171,0,0,0,0,4.1355,4.1355,4.1355,0.0063
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.5,8,0.5444,414,1,138,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0.4556,184.0222,0.2318,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1397.31,51168.214,0.0273,1397.31,3540.6628,0.1141,0.4913,0.3946,55495.9304,0.0143,0.0637,0.922,0.3578,500.0074,0.0098,1897.3175,219.8974,526.1453,897.3026,1643.3453,0.2519,55.3977,132.5492,226.0531,0.0698,0.0375,0.0044,0.1372,0.0762,0.1618,164.4997,393.5961,671.2495,0.2072,0.1114,0.0131,0.4073,0.2263,0.4804,0,0,0,0,2.9694,2.9694,2.9694,0.0063
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.5,8,0.5444,456,3,156,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0.4556,184.0222,0.2318,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1397.31,51168.214,0.0273,1397.31,3540.6628,0.1141,0.4913,0.3946,55495.9304,0.0143,0.0637,0.922,0.3578,500.0074,0.0098,1897.3175,219.8974,526.1453,897.3026,1643.3453,0.2775,61.0177,145.9963,248.986,0.0769,0.0413,0.0049,0.1511,0.0839,0.1782,158.8796,380.1491,648.3166,0.2001,0.1076,0.0127,0.3933,0.2185,0.464,0,0,0,0,2.6038,2.6038,2.6038,0.0063
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.5,9,0.5622,10,7,13,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0.4378,554.3013,0.2608,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1982.1409,66675.2975,0.0297,1982.1409,5508.3816,0.2298,0.4103,0.3598,72071.2999,0.0295,0.0454,0.9251,0.2295,454.9488,0.0068,2437.0897,711.7165,832.3835,1527.192,3071.292,0.0033,2.3173,2.7102,4.9725,0.0011,8e-4,1e-4,0.0018,0.0012,0.0025,709.3992,829.6733,1522.2195,0.3338,0.2537,0.0228,0.5603,0.3671,0.768,-0,0,0,0,306.1292,306.1292,306.1292,0.0257
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.5,9,0.5622,105,9,31,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0.4378,554.3013,0.2608,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1982.1409,66675.2975,0.0297,1982.1409,5508.3816,0.2298,0.4103,0.3598,72071.2999,0.0295,0.0454,0.9251,0.2295,454.9488,0.0068,2437.0897,711.7165,832.3835,1527.192,3071.292,0.0342,24.3319,28.4572,52.211,0.0114,0.0087,8e-4,0.0192,0.0126,0.0263,687.3846,803.9263,1474.981,0.3234,0.2458,0.0221,0.543,0.3557,0.7441,-0,0,0,0,28.2504,28.2504,28.2504,0.0257
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.5,9,0.5622,123,6,49,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0.4378,554.3013,0.2608,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1982.1409,66675.2975,0.0297,1982.1409,5508.3816,0.2298,0.4103,0.3598,72071.2999,0.0295,0.0454,0.9251,0.2295,454.9488,0.0068,2437.0897,711.7165,832.3835,1527.192,3071.292,0.04,28.503,33.3355,61.1614,0.0134,0.0102,9e-4,0.0225,0.0147,0.0309,683.2134,799.0479,1466.0306,0.3215,0.2443,0.022,0.5397,0.3535,0.7396,0,0,-0,0,23.9699,23.9699,23.9699,0.0257
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.5,9,0.5622,156,4,67,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0.4378,554.3013,0.2608,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1982.1409,66675.2975,0.0297,1982.1409,5508.3816,0.2298,0.4103,0.3598,72071.2999,0.0295,0.0454,0.9251,0.2295,454.9488,0.0068,2437.0897,711.7165,832.3835,1527.192,3071.292,0.0508,36.1502,42.2792,77.5706,0.017,0.0129,0.0012,0.0286,0.0187,0.0391,675.5663,790.1042,1449.6214,0.3179,0.2416,0.0217,0.5336,0.3496,0.7313,0,0,0,0,18.6878,18.6878,18.6878,0.0257
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.5,9,0.5622,175,2,85,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0.4378,554.3013,0.2608,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1982.1409,66675.2975,0.0297,1982.1409,5508.3816,0.2298,0.4103,0.3598,72071.2999,0.0295,0.0454,0.9251,0.2295,454.9488,0.0068,2437.0897,711.7165,832.3835,1527.192,3071.292,0.057,40.5531,47.4286,87.0183,0.0191,0.0145,0.0013,0.032,0.021,0.0439,671.1634,784.9549,1440.1737,0.3158,0.24,0.0216,0.5301,0.3473,0.7266,0,0,0,0,16.5502,16.5502,16.5502,0.0257
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.5,9,0.5622,201,8,103,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0.4378,554.3013,0.2608,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1982.1409,66675.2975,0.0297,1982.1409,5508.3816,0.2298,0.4103,0.3598,72071.2999,0.0295,0.0454,0.9251,0.2295,454.9488,0.0068,2437.0897,711.7165,832.3835,1527.192,3071.292,0.0654,46.5781,54.4751,99.9467,0.0219,0.0167,0.0015,0.0368,0.0241,0.0504,665.1384,777.9083,1427.2453,0.313,0.2378,0.0214,0.5254,0.3442,0.7201,0,0,-0,0,14.2801,14.2801,14.2801,0.0257
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.5,9,0.5622,320,5,121,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0.4378,554.3013,0.2608,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1982.1409,66675.2975,0.0297,1982.1409,5508.3816,0.2298,0.4103,0.3598,72071.2999,0.0295,0.0454,0.9251,0.2295,454.9488,0.0068,2437.0897,711.7165,832.3835,1527.192,3071.292,0.1042,74.1542,86.7266,159.1192,0.0349,0.0265,0.0024,0.0586,0.0384,0.0803,637.5623,745.6569,1368.0728,0.3,0.228,0.0205,0.5036,0.3299,0.6902,0,0,-0,0,8.5978,8.5978,8.5978,0.0257
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.5,9,0.5622,414,1,139,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0.4378,554.3013,0.2608,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1982.1409,66675.2975,0.0297,1982.1409,5508.3816,0.2298,0.4103,0.3598,72071.2999,0.0295,0.0454,0.9251,0.2295,454.9488,0.0068,2437.0897,711.7165,832.3835,1527.192,3071.292,0.1348,95.937,112.2025,205.8604,0.0451,0.0343,0.0031,0.0758,0.0496,0.1039,615.7795,720.1809,1321.3316,0.2898,0.2202,0.0198,0.4864,0.3186,0.6666,-0,0,0,0,6.4186,6.4186,6.4186,0.0257
CRMS2825,Wetland: Estuarine Emergent,442.0395,46.2689,859.17,1010.5917,64693.1566,1266.0178,2260.223,0.3683,454.9488,14.5,9,0.5622,456,3,157,3526.2408,0,0.359,0.641,1708.0573,0.7412,1266.0178,2306.4919,0.9799,2260.223,2125.1877,0.5957,1266.0178,0.4378,554.3013,0.2608,3270.8147,0.691,2260.223,0.6317,1427.8396,0.4365,0,1982.1409,66675.2975,0.0297,1982.1409,5508.3816,0.2298,0.4103,0.3598,72071.2999,0.0295,0.0454,0.9251,0.2295,454.9488,0.0068,2437.0897,711.7165,832.3835,1527.192,3071.292,0.1485,105.6698,123.5854,226.7448,0.0497,0.0378,0.0034,0.0835,0.0547,0.1144,606.0467,708.7981,1300.4472,0.2852,0.2167,0.0195,0.4787,0.3136,0.6561,0,0,-0,0,5.7353,5.7353,5.7353,0.0257
CRMS3166,Wetland: Palustrine Emergent,78.4701,122.5077,382.2731,614.062,73041.3133,363.569,2431.5026,0.4022,223.0041,14.5,6,0.5948,-22.7,1,6,2795.0715,0,0.1301,0.8699,442.0391,0.8225,363.569,2554.0102,0.952,2431.5026,745.8421,0.4875,363.569,0.4052,147.3333,0.1975,3045.5645,0.7984,2431.5026,0.5978,1453.6247,0.4773,0,1600.958,74642.2714,0.0214,1600.958,4396.0296,0.0827,0.5531,0.3642,78433.678,0.0095,0.0388,0.9517,0.1393,223.0041,0.003,1823.9621,216.2356,977.8779,1377.9539,2572.0675,-0.0088,-1.9084,-8.6303,-12.1612,-0.0026,-0.0028,-2e-4,-0.0052,-0.0035,-0.0076,218.144,986.5082,1390.1152,0.2925,0.3239,0.0186,0.6,0.4057,0.8683,0,0,0,0,-114.3069,-114.3069,-114.3069,0.0029
CRMS3166,Wetland: Palustrine Emergent,78.4701,122.5077,382.2731,614.062,73041.3133,363.569,2431.5026,0.4022,223.0041,14.5,6,0.5948,73,3,12,2795.0715,0,0.1301,0.8699,442.0391,0.8225,363.569,2554.0102,0.952,2431.5026,745.8421,0.4875,363.569,0.4052,147.3333,0.1975,3045.5645,0.7984,2431.5026,0.5978,1453.6247,0.4773,0,1600.958,74642.2714,0.0214,1600.958,4396.0296,0.0827,0.5531,0.3642,78433.678,0.0095,0.0388,0.9517,0.1393,223.0041,0.003,1823.9621,216.2356,977.8779,1377.9539,2572.0675,0.0284,6.1372,27.754,39.1089,0.0082,0.0091,5e-4,0.0169,0.0114,0.0244,210.0985,950.1239,1338.8451,0.2817,0.312,0.0179,0.5779,0.3908,0.8363,0,0,0,0,34.2338,34.2338,34.2338,0.0029
CRMS3166,Wetland: Palustrine Emergent,78.4701,122.5077,382.2731,614.062,73041.3133,363.569,2431.5026,0.4022,223.0041,14.5,6,0.5948,197,2,18,2795.0715,0,0.1301,0.8699,442.0391,0.8225,363.569,2554.0102,0.952,2431.5026,745.8421,0.4875,363.569,0.4052,147.3333,0.1975,3045.5645,0.7984,2431.5026,0.5978,1453.6247,0.4773,0,1600.958,74642.2714,0.0214,1600.958,4396.0296,0.0827,0.5531,0.3642,78433.678,0.0095,0.0388,0.9517,0.1393,223.0041,0.003,1823.9621,216.2356,977.8779,1377.9539,2572.0675,0.0766,16.5619,74.8977,105.5404,0.0222,0.0246,0.0014,0.0456,0.0308,0.0659,199.6737,902.9802,1272.4136,0.2677,0.2965,0.017,0.5492,0.3714,0.7948,0,0,0,0,12.0562,12.0562,12.0562,0.0029
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.5,10,0.6232,10,7,14,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0.3768,257.5598,0.1958,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,1216.8029,55164.9234,0.0221,1216.8029,3499.4881,0.1953,0.457,0.3477,59226.4526,0.0222,0.0464,0.9314,0.3476,422.9521,0.0077,1639.755,425.9392,639.9431,793.8509,1859.7331,0.0054,2.2903,3.441,4.2686,0.0017,0.0013,1e-4,0.0034,0.0022,0.0035,423.6489,636.502,789.5822,0.3221,0.2318,0.0143,0.6198,0.398,0.6489,0,0,-0,0,184.9733,184.9733,184.9733,0.0155
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.5,10,0.6232,105,9,32,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0.3768,257.5598,0.1958,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,1216.8029,55164.9234,0.0221,1216.8029,3499.4881,0.1953,0.457,0.3477,59226.4526,0.0222,0.0464,0.9314,0.3476,422.9521,0.0077,1639.755,425.9392,639.9431,793.8509,1859.7331,0.0565,24.0484,36.131,44.8206,0.0183,0.0132,8e-4,0.0352,0.0226,0.0368,401.8908,603.8121,749.0303,0.3056,0.2199,0.0136,0.588,0.3776,0.6156,0,0,-0,0,16.7117,16.7117,16.7117,0.0155
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.5,10,0.6232,123,6,50,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0.3768,257.5598,0.1958,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,1216.8029,55164.9234,0.0221,1216.8029,3499.4881,0.1953,0.457,0.3477,59226.4526,0.0222,0.0464,0.9314,0.3476,422.9521,0.0077,1639.755,425.9392,639.9431,793.8509,1859.7331,0.0661,28.171,42.3249,52.5041,0.0214,0.0154,0.001,0.0412,0.0265,0.0431,397.7682,597.6182,741.3467,0.3024,0.2176,0.0134,0.582,0.3737,0.6093,0,0,-0,0,14.1198,14.1198,14.1198,0.0155
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.5,10,0.6232,156,4,68,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0.3768,257.5598,0.1958,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,1216.8029,55164.9234,0.0221,1216.8029,3499.4881,0.1953,0.457,0.3477,59226.4526,0.0222,0.0464,0.9314,0.3476,422.9521,0.0077,1639.755,425.9392,639.9431,793.8509,1859.7331,0.0839,35.7291,53.6803,66.5906,0.0272,0.0195,0.0012,0.0523,0.0336,0.0547,390.2102,586.2627,727.2603,0.2967,0.2135,0.0132,0.5709,0.3666,0.5977,0,0,0,0,10.9214,10.9214,10.9214,0.0155
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.5,10,0.6232,175,2,86,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0.3768,257.5598,0.1958,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,1216.8029,55164.9234,0.0221,1216.8029,3499.4881,0.1953,0.457,0.3477,59226.4526,0.0222,0.0464,0.9314,0.3476,422.9521,0.0077,1639.755,425.9392,639.9431,793.8509,1859.7331,0.0941,40.0807,60.2183,74.701,0.0305,0.0219,0.0014,0.0586,0.0377,0.0614,385.8585,579.7247,719.1499,0.2934,0.2111,0.013,0.5645,0.3625,0.591,0,0,-0,0,9.627,9.627,9.627,0.0155
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.5,10,0.6232,201,8,104,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0.3768,257.5598,0.1958,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,1216.8029,55164.9234,0.0221,1216.8029,3499.4881,0.1953,0.457,0.3477,59226.4526,0.0222,0.0464,0.9314,0.3476,422.9521,0.0077,1639.755,425.9392,639.9431,793.8509,1859.7331,0.1081,46.0355,69.1651,85.7994,0.035,0.0252,0.0016,0.0674,0.0433,0.0705,379.9037,570.778,708.0514,0.2888,0.2078,0.0128,0.5558,0.3569,0.5819,0,0,-0,0,8.2524,8.2524,8.2524,0.0155
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.5,10,0.6232,320,5,122,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0.3768,257.5598,0.1958,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,1216.8029,55164.9234,0.0221,1216.8029,3499.4881,0.1953,0.457,0.3477,59226.4526,0.0222,0.0464,0.9314,0.3476,422.9521,0.0077,1639.755,425.9392,639.9431,793.8509,1859.7331,0.1721,73.2904,110.1135,136.5961,0.0557,0.0401,0.0025,0.1072,0.0689,0.1123,352.6488,529.8295,657.2548,0.2681,0.1929,0.0119,0.5159,0.3313,0.5401,0,0,0,0,4.8117,4.8117,4.8117,0.0155
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.5,10,0.6232,414,1,140,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0.3768,257.5598,0.1958,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,1216.8029,55164.9234,0.0221,1216.8029,3499.4881,0.1953,0.457,0.3477,59226.4526,0.0222,0.0464,0.9314,0.3476,422.9521,0.0077,1639.755,425.9392,639.9431,793.8509,1859.7331,0.2226,94.8194,142.4594,176.7212,0.0721,0.0519,0.0032,0.1387,0.0891,0.1452,331.1198,497.4837,617.1297,0.2517,0.1812,0.0112,0.4844,0.3111,0.5072,0,0,0,0,3.4921,3.4921,3.4921,0.0155
CRMS3565,Wetland: Estuarine Emergent,209.3613,331.7489,631.7829,1147.0611,53948.1205,683.499,1599.1862,0.4002,422.9521,14.5,10,0.6232,456,3,158,2282.6852,0,0.2994,0.7006,892.8603,0.7655,683.499,1930.9351,0.8282,1599.1862,1315.2819,0.5197,683.499,0.3768,257.5598,0.1958,2746.2473,0.5823,1599.1862,0.5998,959.2431,0.3493,0,1216.8029,55164.9234,0.0221,1216.8029,3499.4881,0.1953,0.457,0.3477,59226.4526,0.0222,0.0464,0.9314,0.3476,422.9521,0.0077,1639.755,425.9392,639.9431,793.8509,1859.7331,0.2452,104.4388,156.9118,194.64940000000001,0.0794,0.0571,0.0035,0.1528,0.0981,0.16,321.5004,483.0313,599.2014,0.2444,0.1759,0.0109,0.4704,0.302,0.4924,0,0,0,0,3.0784,3.0784,3.0784,0.0155
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.5,11,0.4506,10,7,15,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0.5494,294.5852,0.3281,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,2234.9612,54810.1058,0.0408,2234.9612,5376.8506,0.0997,0.4846,0.4157,59846.2649,0.015,0.0691,0.9158,0.1482,331.2891,0.006,2566.2502,241.6317,665.2966,1903.6721,2810.6004,0.0036,0.8597,2.3671,6.7732,0.001,6e-4,1e-4,0.0016,9e-4,0.003,240.772,662.9295,1896.8989,0.2682,0.1602,0.0346,0.449,0.2544,0.8487,0,0,0,0,280.06,280.06,280.06,0.0058
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.5,11,0.4506,105,9,33,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0.5494,294.5852,0.3281,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,2234.9612,54810.1058,0.0408,2234.9612,5376.8506,0.0997,0.4846,0.4157,59846.2649,0.015,0.0691,0.9158,0.1482,331.2891,0.006,2566.2502,241.6317,665.2966,1903.6721,2810.6004,0.0374,9.027,24.8545,71.1185,0.0101,0.006,0.0013,0.0168,0.0095,0.0318,232.6047,640.442,1832.5536,0.2591,0.1548,0.0334,0.4338,0.2458,0.8199,0,0,0,0,25.7676,25.7676,25.7676,0.0058
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.5,11,0.4506,123,6,51,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0.5494,294.5852,0.3281,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,2234.9612,54810.1058,0.0408,2234.9612,5376.8506,0.0997,0.4846,0.4157,59846.2649,0.015,0.0691,0.9158,0.1482,331.2891,0.006,2566.2502,241.6317,665.2966,1903.6721,2810.6004,0.0438,10.5745,29.1153,83.3102,0.0118,0.007,0.0015,0.0197,0.0112,0.0373,231.0572,636.1813,1820.3619,0.2573,0.1537,0.0332,0.4309,0.2442,0.8145,0,0,0,0,21.8504,21.8504,21.8504,0.0058
